year,material,commodity,origin_region,destination_region,flow_kt
2002,nickel,refined_metal,China,EU27,73.3433
2002,nickel,refined_metal,China,RoW,3220.64965
2002,nickel,refined_metal,EU27,China,541.7827
2002,nickel,refined_metal,EU27,EU27,93347.84294999999
2002,nickel,refined_metal,EU27,RoW,41611.0209
2002,nickel,refined_metal,RoW,China,41476.4668
2002,nickel,refined_metal,RoW,EU27,462966.12320000003
2002,nickel,refined_metal,RoW,RoW,550061.68745
2002,nickel,scrap,China,China,0.0
2002,nickel,scrap,China,EU27,0.0
2002,nickel,scrap,China,RoW,474.977
2002,nickel,scrap,EU27,China,3.5650000000000004
2002,nickel,scrap,EU27,EU27,27980.162
2002,nickel,scrap,EU27,RoW,11108.028
2002,nickel,scrap,RoW,China,914.131
2002,nickel,scrap,RoW,EU27,16247.469000000001
2002,nickel,scrap,RoW,RoW,185143.32700000002
2002,tin,concentrates,China,China,0.0
2002,tin,concentrates,China,EU27,2.05
2002,tin,concentrates,China,RoW,1140.4270000000001
2002,tin,concentrates,EU27,China,516.317
2002,tin,concentrates,EU27,EU27,1284.493
2002,tin,concentrates,EU27,RoW,1336.589
2002,tin,concentrates,RoW,China,3082.9410000000003
2002,tin,concentrates,RoW,EU27,474.811
2002,tin,concentrates,RoW,RoW,61731.435
2002,tin,refined_metal,China,China,0.0
2002,tin,refined_metal,China,EU27,16285.536
2002,tin,refined_metal,China,RoW,39770.918000000005
2002,tin,refined_metal,EU27,China,123.678
2002,tin,refined_metal,EU27,EU27,17091.979
2002,tin,refined_metal,EU27,RoW,6581.862
2002,tin,refined_metal,RoW,China,12172.831
2002,tin,refined_metal,RoW,EU27,191232.99199999997
2002,tin,refined_metal,RoW,RoW,215524.858
2002,tin,scrap,China,China,0.0
2002,tin,scrap,China,EU27,0.0
2002,tin,scrap,China,RoW,82.587
2002,tin,scrap,EU27,China,0.0
2002,tin,scrap,EU27,EU27,8063.651
2002,tin,scrap,EU27,RoW,586.636
2002,tin,scrap,RoW,China,981.428
2002,tin,scrap,RoW,EU27,4300.719
2002,tin,scrap,RoW,RoW,32962.623999999996
2002,zinc,concentrates,China,China,0.0
2002,zinc,concentrates,China,EU27,7511.464599999999
2002,zinc,concentrates,China,RoW,10831.0905
2002,zinc,concentrates,EU27,China,8164.738700000001
2002,zinc,concentrates,EU27,EU27,1372119.4918
2002,zinc,concentrates,EU27,RoW,190801.64419999998
2002,zinc,concentrates,RoW,China,751198.7038
2002,zinc,concentrates,RoW,EU27,2933915.9598000003
2002,zinc,concentrates,RoW,RoW,4237144.212499999
2002,zinc,refined_metal,China,China,0.0
2002,zinc,refined_metal,China,EU27,26227.7104
2002,zinc,refined_metal,China,RoW,547206.908
2002,zinc,refined_metal,EU27,China,6512.9893
2002,zinc,refined_metal,EU27,EU27,1204363.1077
2002,zinc,refined_metal,EU27,RoW,219160.8413
2002,zinc,refined_metal,RoW,China,70475.1282
2002,zinc,refined_metal,RoW,EU27,397985.1002
2002,zinc,refined_metal,RoW,RoW,2657531.6245
2002,zinc,scrap,China,China,0.0
2002,zinc,scrap,China,EU27,30.167
2002,zinc,scrap,China,RoW,4361.1345
2002,zinc,scrap,EU27,China,35968.955
2002,zinc,scrap,EU27,EU27,246720.12350000002
2002,zinc,scrap,EU27,RoW,66745.13949999999
2002,zinc,scrap,RoW,China,39884.451
2002,zinc,scrap,RoW,EU27,43005.306
2002,zinc,scrap,RoW,RoW,266391.387
2003,nickel,concentrates,China,China,0.0
2003,nickel,concentrates,China,EU27,0.5412
2003,nickel,concentrates,China,RoW,10.9265
2003,nickel,concentrates,EU27,China,3504.035
2003,nickel,concentrates,EU27,EU27,6731.347299999999
2003,nickel,concentrates,EU27,RoW,32718.29195
2003,nickel,concentrates,RoW,China,7135.9947
2003,nickel,concentrates,RoW,EU27,211903.11
2003,nickel,concentrates,RoW,RoW,8279378.6595
2003,nickel,refined_metal,China,China,0.0
2003,nickel,refined_metal,China,EU27,32.4138
2003,nickel,refined_metal,China,RoW,7622.526500000001
2003,nickel,refined_metal,EU27,China,582.985
2003,nickel,refined_metal,EU27,EU27,79996.1087
2003,nickel,refined_metal,EU27,RoW,35508.10005
2003,nickel,refined_metal,RoW,China,67231.7323
2003,nickel,refined_metal,RoW,EU27,399837.256
2003,nickel,refined_metal,RoW,RoW,620067.3265
2003,nickel,scrap,China,China,0.0
2003,nickel,scrap,China,EU27,0.0
2003,nickel,scrap,China,RoW,474.29900000000004
2003,nickel,scrap,EU27,China,1.62
2003,nickel,scrap,EU27,EU27,25446.374
2003,nickel,scrap,EU27,RoW,13886.112
2003,nickel,scrap,RoW,China,690.267
2003,nickel,scrap,RoW,EU27,12861.828000000001
2003,nickel,scrap,RoW,RoW,85942.524
2003,tin,concentrates,China,China,0.0
2003,tin,concentrates,China,EU27,0.0
2003,tin,concentrates,China,RoW,451.882
2003,tin,concentrates,EU27,China,726.461
2003,tin,concentrates,EU27,EU27,434.59799999999996
2003,tin,concentrates,EU27,RoW,382.155
2003,tin,concentrates,RoW,China,2373.999
2003,tin,concentrates,RoW,EU27,204.16000000000003
2003,tin,concentrates,RoW,RoW,33013.974
2003,tin,refined_metal,China,China,0.0
2003,tin,refined_metal,China,EU27,15027.105
2003,tin,refined_metal,China,RoW,34475.955
2003,tin,refined_metal,EU27,China,236.982
2003,tin,refined_metal,EU27,EU27,16005.895
2003,tin,refined_metal,EU27,RoW,6015.374
2003,tin,refined_metal,RoW,China,13210.855
2003,tin,refined_metal,RoW,EU27,59512.931
2003,tin,refined_metal,RoW,RoW,185787.384
2003,tin,scrap,China,China,0.0
2003,tin,scrap,China,EU27,0.0
2003,tin,scrap,China,RoW,48.165
2003,tin,scrap,EU27,China,0.0
2003,tin,scrap,EU27,EU27,5255.688
2003,tin,scrap,EU27,RoW,432.012
2003,tin,scrap,RoW,China,1781.96
2003,tin,scrap,RoW,EU27,3081.441
2003,tin,scrap,RoW,RoW,13799.093
2003,zinc,concentrates,China,China,0.0
2003,zinc,concentrates,China,EU27,3389.2186
2003,zinc,concentrates,China,RoW,8762.9879
2003,zinc,concentrates,EU27,China,74.66980000000001
2003,zinc,concentrates,EU27,EU27,2003417.5067
2003,zinc,concentrates,EU27,RoW,230596.54379999998
2003,zinc,concentrates,RoW,China,737553.7699
2003,zinc,concentrates,RoW,EU27,2849528.9922
2003,zinc,concentrates,RoW,RoW,4224594.4835
2003,zinc,refined_metal,China,China,0.0
2003,zinc,refined_metal,China,EU27,44872.2594
2003,zinc,refined_metal,China,RoW,488335.63810000004
2003,zinc,refined_metal,EU27,China,8282.3572
2003,zinc,refined_metal,EU27,EU27,1337612.1808
2003,zinc,refined_metal,EU27,RoW,219174.7052
2003,zinc,refined_metal,RoW,China,120480.8111
2003,zinc,refined_metal,RoW,EU27,366145.8748
2003,zinc,refined_metal,RoW,RoW,2311736.4455
2003,zinc,scrap,China,China,0.0
2003,zinc,scrap,China,EU27,0.21
2003,zinc,scrap,China,RoW,3337.881
2003,zinc,scrap,EU27,China,49631.218
2003,zinc,scrap,EU27,EU27,246498.7275
2003,zinc,scrap,EU27,RoW,76176.628
2003,zinc,scrap,RoW,China,65866.589
2003,zinc,scrap,RoW,EU27,36645.361000000004
2003,zinc,scrap,RoW,RoW,210039.02000000002
2004,nickel,concentrates,China,China,0.0
2004,nickel,concentrates,China,EU27,0.69325
2004,nickel,concentrates,China,RoW,13.4732
2004,nickel,concentrates,EU27,China,0.0
2004,nickel,concentrates,EU27,EU27,5351.9036
2004,nickel,concentrates,EU27,RoW,12843.791050000002
2004,nickel,concentrates,RoW,China,115464.11425
2004,nickel,concentrates,RoW,EU27,209386.33765
2004,nickel,concentrates,RoW,RoW,9250300.14945
2004,nickel,refined_metal,China,China,0.0
2004,nickel,refined_metal,China,EU27,163.98975000000002
2004,nickel,refined_metal,China,RoW,11662.0718
2004,nickel,refined_metal,EU27,China,1449.138
2004,nickel,refined_metal,EU27,EU27,85400.0654
2004,nickel,refined_metal,EU27,RoW,39699.24795
2004,nickel,refined_metal,RoW,China,58773.384750000005
2004,nickel,refined_metal,RoW,EU27,402760.97935
2004,nickel,refined_metal,RoW,RoW,677170.40155
2004,nickel,scrap,China,China,0.0
2004,nickel,scrap,China,EU27,0.0
2004,nickel,scrap,China,RoW,603.864
2004,nickel,scrap,EU27,China,88.0
2004,nickel,scrap,EU27,EU27,21850.367000000002
2004,nickel,scrap,EU27,RoW,12917.099
2004,nickel,scrap,RoW,China,666.135
2004,nickel,scrap,RoW,EU27,17690.795
2004,nickel,scrap,RoW,RoW,52777.731999999996
2004,tin,concentrates,China,China,0.0
2004,tin,concentrates,China,EU27,22.0
2004,tin,concentrates,China,RoW,683.2909999999999
2004,tin,concentrates,EU27,China,717.114
2004,tin,concentrates,EU27,EU27,776.171
2004,tin,concentrates,EU27,RoW,1140.695
2004,tin,concentrates,RoW,China,4756.087
2004,tin,concentrates,RoW,EU27,679.145
2004,tin,concentrates,RoW,RoW,37214.414
2004,tin,refined_metal,China,China,0.0
2004,tin,refined_metal,China,EU27,9161.723
2004,tin,refined_metal,China,RoW,41500.449
2004,tin,refined_metal,EU27,China,221.893
2004,tin,refined_metal,EU27,EU27,19973.217
2004,tin,refined_metal,EU27,RoW,6904.303
2004,tin,refined_metal,RoW,China,24013.229
2004,tin,refined_metal,RoW,EU27,60334.233
2004,tin,refined_metal,RoW,RoW,272984.04099999997
2004,tin,scrap,China,China,0.0
2004,tin,scrap,China,EU27,0.001
2004,tin,scrap,China,RoW,101.068
2004,tin,scrap,EU27,China,0.0
2004,tin,scrap,EU27,EU27,7711.4890000000005
2004,tin,scrap,EU27,RoW,1033.391
2004,tin,scrap,RoW,China,3602.717
2004,tin,scrap,RoW,EU27,3931.9889999999996
2004,tin,scrap,RoW,RoW,24177.112
2004,zinc,concentrates,China,China,0.0
2004,zinc,concentrates,China,EU27,1864.8736
2004,zinc,concentrates,China,RoW,5350.902700000001
2004,zinc,concentrates,EU27,China,87.5875
2004,zinc,concentrates,EU27,EU27,2198353.2755
2004,zinc,concentrates,EU27,RoW,253981.62079999998
2004,zinc,concentrates,RoW,China,613425.6917999999
2004,zinc,concentrates,RoW,EU27,2875083.114
2004,zinc,concentrates,RoW,RoW,3954536.0671
2004,zinc,refined_metal,China,China,0.0
2004,zinc,refined_metal,China,EU27,20542.7264
2004,zinc,refined_metal,China,RoW,361888.4708
2004,zinc,refined_metal,EU27,China,6351.7135
2004,zinc,refined_metal,EU27,EU27,1410035.5185
2004,zinc,refined_metal,EU27,RoW,250334.32020000002
2004,zinc,refined_metal,RoW,China,257028.3262
2004,zinc,refined_metal,RoW,EU27,432011.4385
2004,zinc,refined_metal,RoW,RoW,2369104.1424
2004,zinc,scrap,China,China,0.0
2004,zinc,scrap,China,EU27,25.22
2004,zinc,scrap,China,RoW,925.5015
2004,zinc,scrap,EU27,China,57617.306000000004
2004,zinc,scrap,EU27,EU27,282596.162
2004,zinc,scrap,EU27,RoW,74639.287
2004,zinc,scrap,RoW,China,73543.42000000001
2004,zinc,scrap,RoW,EU27,49490.991500000004
2004,zinc,scrap,RoW,RoW,341901.8865
2005,nickel,concentrates,China,China,0.0
2005,nickel,concentrates,China,EU27,0.675
2005,nickel,concentrates,China,RoW,399.94545000000005
2005,nickel,concentrates,EU27,China,96389.95999999999
2005,nickel,concentrates,EU27,EU27,7412.65725
2005,nickel,concentrates,EU27,RoW,8701.208149999999
2005,nickel,concentrates,RoW,China,456135.50475
2005,nickel,concentrates,RoW,EU27,297977.0734
2005,nickel,concentrates,RoW,RoW,9037870.4861
2005,nickel,refined_metal,China,China,0.0
2005,nickel,refined_metal,China,EU27,150.413
2005,nickel,refined_metal,China,RoW,13335.00555
2005,nickel,refined_metal,EU27,China,3303.802
2005,nickel,refined_metal,EU27,EU27,86777.55075
2005,nickel,refined_metal,EU27,RoW,26974.369850000003
2005,nickel,refined_metal,RoW,China,94545.12725
2005,nickel,refined_metal,RoW,EU27,404398.90260000003
2005,nickel,refined_metal,RoW,RoW,659613.1139
2005,nickel,scrap,China,China,0.0
2005,nickel,scrap,China,EU27,22.22
2005,nickel,scrap,China,RoW,570.929
2005,nickel,scrap,EU27,China,576.5699999999999
2005,nickel,scrap,EU27,EU27,22121.3
2005,nickel,scrap,EU27,RoW,13686.151999999998
2005,nickel,scrap,RoW,China,2206.407
2005,nickel,scrap,RoW,EU27,20447.047
2005,nickel,scrap,RoW,RoW,59560.797
2005,tin,concentrates,China,China,0.0
2005,tin,concentrates,China,EU27,0.161
2005,tin,concentrates,China,RoW,865.905
2005,tin,concentrates,EU27,China,576.2090000000001
2005,tin,concentrates,EU27,EU27,717.266
2005,tin,concentrates,EU27,RoW,1899.837
2005,tin,concentrates,RoW,China,3743.113
2005,tin,concentrates,RoW,EU27,2642.896
2005,tin,concentrates,RoW,RoW,43887.258
2005,tin,refined_metal,China,China,0.0
2005,tin,refined_metal,China,EU27,6506.482
2005,tin,refined_metal,China,RoW,25565.58
2005,tin,refined_metal,EU27,China,171.411
2005,tin,refined_metal,EU27,EU27,20513.359
2005,tin,refined_metal,EU27,RoW,10104.869
2005,tin,refined_metal,RoW,China,28188.259
2005,tin,refined_metal,RoW,EU27,66392.484
2005,tin,refined_metal,RoW,RoW,278914.5
2005,tin,scrap,China,China,0.0
2005,tin,scrap,China,EU27,0.0
2005,tin,scrap,China,RoW,48.1
2005,tin,scrap,EU27,China,0.0
2005,tin,scrap,EU27,EU27,5008.701
2005,tin,scrap,EU27,RoW,964.804
2005,tin,scrap,RoW,China,22516.915
2005,tin,scrap,RoW,EU27,1702.739
2005,tin,scrap,RoW,RoW,33252.693
2005,zinc,concentrates,China,China,0.0
2005,zinc,concentrates,China,EU27,1026.8799000000001
2005,zinc,concentrates,China,RoW,5170.1304
2005,zinc,concentrates,EU27,China,83.93610000000001
2005,zinc,concentrates,EU27,EU27,2207489.724
2005,zinc,concentrates,EU27,RoW,294987.7126
2005,zinc,concentrates,RoW,China,683426.2648
2005,zinc,concentrates,RoW,EU27,2906614.7925
2005,zinc,concentrates,RoW,RoW,3840474.0964
2005,zinc,refined_metal,China,China,0.0
2005,zinc,refined_metal,China,EU27,15993.515599999999
2005,zinc,refined_metal,China,RoW,204338.5081
2005,zinc,refined_metal,EU27,China,8997.739899999999
2005,zinc,refined_metal,EU27,EU27,1393613.1085
2005,zinc,refined_metal,EU27,RoW,265352.9749
2005,zinc,refined_metal,RoW,China,397013.9647
2005,zinc,refined_metal,RoW,EU27,371824.8725
2005,zinc,refined_metal,RoW,RoW,2351892.8561
2005,zinc,scrap,China,China,0.0
2005,zinc,scrap,China,EU27,0.0045
2005,zinc,scrap,China,RoW,1401.9275
2005,zinc,scrap,EU27,China,70826.265
2005,zinc,scrap,EU27,EU27,297579.5715
2005,zinc,scrap,EU27,RoW,86854.3265
2005,zinc,scrap,RoW,China,70075.7205
2005,zinc,scrap,RoW,EU27,77401.817
2005,zinc,scrap,RoW,RoW,354369.28949999996
2006,nickel,concentrates,China,China,0.0
2006,nickel,concentrates,China,EU27,24.4974
2006,nickel,concentrates,China,RoW,245.39755
2006,nickel,concentrates,EU27,China,74646.75790000001
2006,nickel,concentrates,EU27,EU27,6017.9387
2006,nickel,concentrates,EU27,RoW,63525.506049999996
2006,nickel,concentrates,RoW,China,4579119.9195
2006,nickel,concentrates,RoW,EU27,237123.95265000002
2006,nickel,concentrates,RoW,RoW,8957155.278250001
2006,nickel,refined_metal,China,China,0.0
2006,nickel,refined_metal,China,EU27,358.2926
2006,nickel,refined_metal,China,RoW,9447.060449999999
2006,nickel,refined_metal,EU27,China,8033.9191
2006,nickel,refined_metal,EU27,EU27,106174.1693
2006,nickel,refined_metal,EU27,RoW,41822.71195
2006,nickel,refined_metal,RoW,China,127304.4625
2006,nickel,refined_metal,RoW,EU27,390865.09935
2006,nickel,refined_metal,RoW,RoW,619190.2907499999
2006,nickel,scrap,China,China,0.0
2006,nickel,scrap,China,EU27,64.95
2006,nickel,scrap,China,RoW,1261.132
2006,nickel,scrap,EU27,China,777.605
2006,nickel,scrap,EU27,EU27,25958.478
2006,nickel,scrap,EU27,RoW,11204.082
2006,nickel,scrap,RoW,China,28055.759
2006,nickel,scrap,RoW,EU27,24933.898999999998
2006,nickel,scrap,RoW,RoW,54685.042
2006,tin,concentrates,China,China,0.0
2006,tin,concentrates,China,EU27,22.0
2006,tin,concentrates,China,RoW,2402.3959999999997
2006,tin,concentrates,EU27,China,287.572
2006,tin,concentrates,EU27,EU27,1179.201
2006,tin,concentrates,EU27,RoW,1265.2020000000002
2006,tin,concentrates,RoW,China,3225.856
2006,tin,concentrates,RoW,EU27,3035.2009999999996
2006,tin,concentrates,RoW,RoW,31394.673
2006,tin,refined_metal,China,China,0.0
2006,tin,refined_metal,China,EU27,3089.9159999999997
2006,tin,refined_metal,China,RoW,26405.526
2006,tin,refined_metal,EU27,China,185.177
2006,tin,refined_metal,EU27,EU27,20196.581
2006,tin,refined_metal,EU27,RoW,11871.382
2006,tin,refined_metal,RoW,China,22394.079
2006,tin,refined_metal,RoW,EU27,95891.656
2006,tin,refined_metal,RoW,RoW,309605.927
2006,tin,scrap,China,China,0.0
2006,tin,scrap,China,EU27,0.0
2006,tin,scrap,China,RoW,431.756
2006,tin,scrap,EU27,China,0.0
2006,tin,scrap,EU27,EU27,7962.006
2006,tin,scrap,EU27,RoW,1393.1870000000001
2006,tin,scrap,RoW,China,34074.055
2006,tin,scrap,RoW,EU27,4641.627
2006,tin,scrap,RoW,RoW,47188.621
2006,zinc,concentrates,China,China,0.0
2006,zinc,concentrates,China,EU27,1229.2079
2006,zinc,concentrates,China,RoW,6491.3282
2006,zinc,concentrates,EU27,China,7721.6066
2006,zinc,concentrates,EU27,EU27,2128186.2402
2006,zinc,concentrates,EU27,RoW,328742.91150000005
2006,zinc,concentrates,RoW,China,896589.2586
2006,zinc,concentrates,RoW,EU27,2944186.6159
2006,zinc,concentrates,RoW,RoW,4177537.9249
2006,zinc,refined_metal,China,China,0.0
2006,zinc,refined_metal,China,EU27,113209.6751
2006,zinc,refined_metal,China,RoW,434972.2228
2006,zinc,refined_metal,EU27,China,10808.0164
2006,zinc,refined_metal,EU27,EU27,2296388.7413
2006,zinc,refined_metal,EU27,RoW,395336.48
2006,zinc,refined_metal,RoW,China,447836.0399
2006,zinc,refined_metal,RoW,EU27,646837.3971
2006,zinc,refined_metal,RoW,RoW,2815277.7076
2006,zinc,scrap,China,China,0.0
2006,zinc,scrap,China,EU27,0.001
2006,zinc,scrap,China,RoW,1983.155
2006,zinc,scrap,EU27,China,61065.901
2006,zinc,scrap,EU27,EU27,326710.3505
2006,zinc,scrap,EU27,RoW,98076.65650000001
2006,zinc,scrap,RoW,China,67926.73849999999
2006,zinc,scrap,RoW,EU27,42834.09
2006,zinc,scrap,RoW,RoW,490414.70149999997
2007,nickel,concentrates,China,China,0.0
2007,nickel,concentrates,China,EU27,25.43825
2007,nickel,concentrates,China,RoW,568.9807
2007,nickel,concentrates,EU27,China,101463.795
2007,nickel,concentrates,EU27,EU27,4859.2738
2007,nickel,concentrates,EU27,RoW,13735.961800000001
2007,nickel,concentrates,RoW,China,15637140.336299999
2007,nickel,concentrates,RoW,EU27,858005.25255
2007,nickel,concentrates,RoW,RoW,8930686.49755
2007,nickel,refined_metal,China,China,0.0
2007,nickel,refined_metal,China,EU27,291.25275
2007,nickel,refined_metal,China,RoW,10655.9293
2007,nickel,refined_metal,EU27,China,4764.678
2007,nickel,refined_metal,EU27,EU27,100911.9512
2007,nickel,refined_metal,EU27,RoW,59043.01320000001
2007,nickel,refined_metal,RoW,China,131956.01469999997
2007,nickel,refined_metal,RoW,EU27,419542.53644999996
2007,nickel,refined_metal,RoW,RoW,624098.55345
2007,nickel,scrap,China,China,0.0
2007,nickel,scrap,China,EU27,21.515
2007,nickel,scrap,China,RoW,890.2139999999999
2007,nickel,scrap,EU27,China,1696.043
2007,nickel,scrap,EU27,EU27,35738.777
2007,nickel,scrap,EU27,RoW,10890.287
2007,nickel,scrap,RoW,China,2406.544
2007,nickel,scrap,RoW,EU27,32948.485
2007,nickel,scrap,RoW,RoW,61129.46
2007,tin,concentrates,China,China,0.0
2007,tin,concentrates,China,EU27,0.0
2007,tin,concentrates,China,RoW,1733.674
2007,tin,concentrates,EU27,China,21.802999999999997
2007,tin,concentrates,EU27,EU27,259.617
2007,tin,concentrates,EU27,RoW,1080.028
2007,tin,concentrates,RoW,China,20214.066000000003
2007,tin,concentrates,RoW,EU27,3477.831
2007,tin,concentrates,RoW,RoW,49474.315
2007,tin,refined_metal,China,China,0.0
2007,tin,refined_metal,China,EU27,6785.954
2007,tin,refined_metal,China,RoW,27528.077
2007,tin,refined_metal,EU27,China,117.97899999999998
2007,tin,refined_metal,EU27,EU27,25360.877
2007,tin,refined_metal,EU27,RoW,20753.036
2007,tin,refined_metal,RoW,China,18168.896
2007,tin,refined_metal,RoW,EU27,62160.068999999996
2007,tin,refined_metal,RoW,RoW,213606.676
2007,tin,scrap,China,China,0.0
2007,tin,scrap,China,EU27,0.0
2007,tin,scrap,China,RoW,171.65
2007,tin,scrap,EU27,China,0.0
2007,tin,scrap,EU27,EU27,6492.116
2007,tin,scrap,EU27,RoW,1222.608
2007,tin,scrap,RoW,China,22885.92
2007,tin,scrap,RoW,EU27,5899.226
2007,tin,scrap,RoW,RoW,70528.509
2007,zinc,concentrates,China,China,0.0
2007,zinc,concentrates,China,EU27,870.2049000000001
2007,zinc,concentrates,China,RoW,4837.0707
2007,zinc,concentrates,EU27,China,38793.034
2007,zinc,concentrates,EU27,EU27,1987529.4676
2007,zinc,concentrates,EU27,RoW,401212.46290000004
2007,zinc,concentrates,RoW,China,2394859.2525
2007,zinc,concentrates,RoW,EU27,2996904.3356
2007,zinc,concentrates,RoW,RoW,4202219.2046
2007,zinc,refined_metal,China,China,0.0
2007,zinc,refined_metal,China,EU27,62370.9996
2007,zinc,refined_metal,China,RoW,283618.7003
2007,zinc,refined_metal,EU27,China,4625.4400000000005
2007,zinc,refined_metal,EU27,EU27,1460280.5214
2007,zinc,refined_metal,EU27,RoW,278438.7706
2007,zinc,refined_metal,RoW,China,160992.501
2007,zinc,refined_metal,RoW,EU27,801109.8754
2007,zinc,refined_metal,RoW,RoW,2210228.2864
2007,zinc,scrap,China,China,0.0
2007,zinc,scrap,China,EU27,2.5225
2007,zinc,scrap,China,RoW,2089.003
2007,zinc,scrap,EU27,China,55102.043000000005
2007,zinc,scrap,EU27,EU27,268731.579
2007,zinc,scrap,EU27,RoW,72727.9755
2007,zinc,scrap,RoW,China,68944.9335
2007,zinc,scrap,RoW,EU27,57288.705
2007,zinc,scrap,RoW,RoW,255646.665
2008,nickel,concentrates,China,China,0.0
2008,nickel,concentrates,China,EU27,8.195
2008,nickel,concentrates,China,RoW,4958.5975499999995
2008,nickel,concentrates,EU27,China,118413.7186
2008,nickel,concentrates,EU27,EU27,2177.08425
2008,nickel,concentrates,EU27,RoW,8952.750250000001
2008,nickel,concentrates,RoW,China,11811764.48435
2008,nickel,concentrates,RoW,EU27,782968.3014499999
2008,nickel,concentrates,RoW,RoW,9943629.0146
2008,nickel,refined_metal,China,China,0.0
2008,nickel,refined_metal,China,EU27,623.7950000000001
2008,nickel,refined_metal,China,RoW,8088.63645
2008,nickel,refined_metal,EU27,China,4952.117400000001
2008,nickel,refined_metal,EU27,EU27,105432.50675
2008,nickel,refined_metal,EU27,RoW,46868.62275
2008,nickel,refined_metal,RoW,China,138869.06765
2008,nickel,refined_metal,RoW,EU27,438742.77955000004
2008,nickel,refined_metal,RoW,RoW,625849.1574
2008,nickel,scrap,China,China,0.0
2008,nickel,scrap,China,EU27,9.207
2008,nickel,scrap,China,RoW,965.984
2008,nickel,scrap,EU27,China,637.5300000000001
2008,nickel,scrap,EU27,EU27,28640.192
2008,nickel,scrap,EU27,RoW,10855.236
2008,nickel,scrap,RoW,China,3401.01
2008,nickel,scrap,RoW,EU27,24030.541
2008,nickel,scrap,RoW,RoW,59800.206
2008,tin,concentrates,China,China,0.0
2008,tin,concentrates,China,EU27,0.001
2008,tin,concentrates,China,RoW,0.902
2008,tin,concentrates,EU27,China,538.851
2008,tin,concentrates,EU27,EU27,345.793
2008,tin,concentrates,EU27,RoW,5306.35
2008,tin,concentrates,RoW,China,7462.528
2008,tin,concentrates,RoW,EU27,6106.18
2008,tin,concentrates,RoW,RoW,40891.576
2008,tin,refined_metal,China,China,0.0
2008,tin,refined_metal,China,EU27,2090.496
2008,tin,refined_metal,China,RoW,135540.701
2008,tin,refined_metal,EU27,China,208.408
2008,tin,refined_metal,EU27,EU27,20595.108
2008,tin,refined_metal,EU27,RoW,11633.389
2008,tin,refined_metal,RoW,China,15144.346
2008,tin,refined_metal,RoW,EU27,61062.092000000004
2008,tin,refined_metal,RoW,RoW,215299.674
2008,tin,scrap,China,China,0.0
2008,tin,scrap,China,EU27,0.0
2008,tin,scrap,China,RoW,139.382
2008,tin,scrap,EU27,China,0.4
2008,tin,scrap,EU27,EU27,5964.181
2008,tin,scrap,EU27,RoW,1090.6390000000001
2008,tin,scrap,RoW,China,10471.795
2008,tin,scrap,RoW,EU27,9016.223
2008,tin,scrap,RoW,RoW,71799.412
2008,zinc,concentrates,China,China,0.0
2008,zinc,concentrates,China,EU27,142.68
2008,zinc,concentrates,China,RoW,3051.8169000000003
2008,zinc,concentrates,EU27,China,39081.9311
2008,zinc,concentrates,EU27,EU27,2153849.3221
2008,zinc,concentrates,EU27,RoW,334037.09679999994
2008,zinc,concentrates,RoW,China,2350330.4134
2008,zinc,concentrates,RoW,EU27,2455914.6411
2008,zinc,concentrates,RoW,RoW,4348088.2101
2008,zinc,refined_metal,China,China,0.0
2008,zinc,refined_metal,China,EU27,3597.221
2008,zinc,refined_metal,China,RoW,65297.2431
2008,zinc,refined_metal,EU27,China,1412.5289
2008,zinc,refined_metal,EU27,EU27,1266963.8859
2008,zinc,refined_metal,EU27,RoW,276911.6277
2008,zinc,refined_metal,RoW,China,213233.34860000003
2008,zinc,refined_metal,RoW,EU27,572660.3079
2008,zinc,refined_metal,RoW,RoW,2430669.5169
2008,zinc,scrap,China,China,0.0
2008,zinc,scrap,China,EU27,0.312
2008,zinc,scrap,China,RoW,1221.053
2008,zinc,scrap,EU27,China,46393.64400000001
2008,zinc,scrap,EU27,EU27,205566.895
2008,zinc,scrap,EU27,RoW,49462.6465
2008,zinc,scrap,RoW,China,60586.333
2008,zinc,scrap,RoW,EU27,35620.604
2008,zinc,scrap,RoW,RoW,190293.5
2009,nickel,concentrates,China,China,0.0
2009,nickel,concentrates,China,EU27,0.19
2009,nickel,concentrates,China,RoW,4337.02155
2009,nickel,concentrates,EU27,China,115711.02085
2009,nickel,concentrates,EU27,EU27,4901.9776
2009,nickel,concentrates,EU27,RoW,148927.94235
2009,nickel,concentrates,RoW,China,15863924.8084
2009,nickel,concentrates,RoW,EU27,747783.3205
2009,nickel,concentrates,RoW,RoW,9404279.950650001
2009,nickel,refined_metal,China,China,0.0
2009,nickel,refined_metal,China,EU27,414.40599999999995
2009,nickel,refined_metal,China,RoW,11959.96245
2009,nickel,refined_metal,EU27,China,6581.801149999999
2009,nickel,refined_metal,EU27,EU27,68560.1664
2009,nickel,refined_metal,EU27,RoW,42168.58965
2009,nickel,refined_metal,RoW,China,228611.4916
2009,nickel,refined_metal,RoW,EU27,347899.2085
2009,nickel,refined_metal,RoW,RoW,545280.3743499999
2009,nickel,scrap,China,China,0.0
2009,nickel,scrap,China,EU27,1.3
2009,nickel,scrap,China,RoW,1233.6709999999998
2009,nickel,scrap,EU27,China,221.068
2009,nickel,scrap,EU27,EU27,25016.513000000003
2009,nickel,scrap,EU27,RoW,15894.954
2009,nickel,scrap,RoW,China,2970.2720000000004
