mode,year,material,commodity,destination_region,origin_region,share_origin_frac
observed,2015,nickel,concentrates,EU27,EU27,0.0022508233740160437
observed,2015,nickel,concentrates,EU27,RoW,0.9977490568713265
observed,2015,nickel,concentrates,RoW,China,0.0007931528436453407
observed,2015,nickel,concentrates,RoW,EU27,0.00262058634876465
observed,2015,nickel,concentrates,RoW,RoW,0.9965862608075899
observed,2015,nickel,refined_metal,China,China,0.0
observed,2015,nickel,refined_metal,China,EU27,0.005367455575109204
observed,2015,nickel,refined_metal,China,RoW,0.9946325444248909
observed,2015,nickel,refined_metal,EU27,China,0.03414550524667292
observed,2015,nickel,refined_metal,EU27,EU27,0.2948343953427481
observed,2015,nickel,refined_metal,EU27,RoW,0.671020099410579
observed,2015,nickel,refined_metal,RoW,China,0.02124812187330609
observed,2015,nickel,refined_metal,RoW,EU27,0.05609961492455356
observed,2015,nickel,refined_metal,RoW,RoW,0.9226522632021403
observed,2015,nickel,scrap,China,China,0.0
observed,2015,nickel,scrap,China,EU27,1.1107261769069449e-05
observed,2015,nickel,scrap,China,RoW,0.999988892738231
observed,2015,nickel,scrap,EU27,China,0.0009602347710851165
observed,2015,nickel,scrap,EU27,EU27,0.7269952415493431
observed,2015,nickel,scrap,EU27,RoW,0.2720445236795717
observed,2015,nickel,scrap,RoW,China,0.02143766421276039
observed,2015,nickel,scrap,RoW,EU27,0.17272540816597015
observed,2015,nickel,scrap,RoW,RoW,0.8058369276212693
observed,2015,tin,concentrates,China,China,0.0
observed,2015,tin,concentrates,China,EU27,0.0
observed,2015,tin,concentrates,China,RoW,1.0
observed,2015,tin,concentrates,EU27,China,0.00041450146995984617
observed,2015,tin,concentrates,EU27,EU27,0.4845351475374504
observed,2015,tin,concentrates,EU27,RoW,0.5150503509925897
observed,2015,tin,concentrates,RoW,China,0.07175472038300561
observed,2015,tin,concentrates,RoW,EU27,0.013022893474866392
observed,2015,tin,concentrates,RoW,RoW,0.915222386142128
observed,2015,tin,refined_metal,China,China,0.0
observed,2015,tin,refined_metal,China,EU27,0.0067710353340325715
observed,2015,tin,refined_metal,China,RoW,0.9932289646659673
observed,2015,tin,refined_metal,EU27,China,0.01050489805667512
observed,2015,tin,refined_metal,EU27,EU27,0.36989202226398454
observed,2015,tin,refined_metal,EU27,RoW,0.6196030796793405
observed,2015,tin,refined_metal,RoW,China,0.0407854868616586
observed,2015,tin,refined_metal,RoW,EU27,0.03812082915969883
observed,2015,tin,refined_metal,RoW,RoW,0.9210936839786426
observed,2015,tin,scrap,China,China,0.0
observed,2015,tin,scrap,China,EU27,0.0
observed,2015,tin,scrap,China,RoW,1.0
observed,2015,tin,scrap,EU27,China,0.019524614663754856
observed,2015,tin,scrap,EU27,EU27,0.658047124262723
observed,2015,tin,scrap,EU27,RoW,0.3224282610735221
observed,2015,tin,scrap,RoW,China,0.0017252622763422737
observed,2015,tin,scrap,RoW,EU27,0.024721280329528503
observed,2015,tin,scrap,RoW,RoW,0.9735534573941292
observed,2015,zinc,concentrates,China,China,0.0
observed,2015,zinc,concentrates,China,EU27,0.06284750148338619
observed,2015,zinc,concentrates,China,RoW,0.9371524985166138
observed,2015,zinc,concentrates,EU27,China,0.00031912444088914686
observed,2015,zinc,concentrates,EU27,EU27,0.40194468213796514
observed,2015,zinc,concentrates,EU27,RoW,0.5977361934211457
observed,2015,zinc,concentrates,RoW,China,0.0021627845759445434
observed,2015,zinc,concentrates,RoW,EU27,0.06180616635592509
observed,2015,zinc,concentrates,RoW,RoW,0.9360310490681304
observed,2015,zinc,refined_metal,China,China,0.0
observed,2015,zinc,refined_metal,China,EU27,0.02386842027157461
observed,2015,zinc,refined_metal,China,RoW,0.9761315797284253
observed,2015,zinc,refined_metal,EU27,China,0.0008243377645481916
observed,2015,zinc,refined_metal,EU27,EU27,0.7799267660479516
observed,2015,zinc,refined_metal,EU27,RoW,0.2192488961875002
observed,2015,zinc,refined_metal,RoW,China,0.012793319401457998
observed,2015,zinc,refined_metal,RoW,EU27,0.12192485815876973
observed,2015,zinc,refined_metal,RoW,RoW,0.8652818224397723
observed,2015,zinc,scrap,China,China,0.0
observed,2015,zinc,scrap,China,EU27,0.2882507085865514
observed,2015,zinc,scrap,China,RoW,0.7117492914134486
observed,2015,zinc,scrap,EU27,China,7.08351959187203e-05
observed,2015,zinc,scrap,EU27,EU27,0.8299381245473123
observed,2015,zinc,scrap,EU27,RoW,0.16999104025676895
observed,2015,zinc,scrap,RoW,China,0.0025455431350618987
observed,2015,zinc,scrap,RoW,EU27,0.26697453585384884
observed,2015,zinc,scrap,RoW,RoW,0.7304799210110894
observed,2016,nickel,concentrates,China,China,0.0
observed,2016,nickel,concentrates,China,EU27,0.004105603159201049
observed,2016,nickel,concentrates,China,RoW,0.995894396840799
observed,2016,nickel,concentrates,EU27,China,7.205243870257154e-07
observed,2016,nickel,concentrates,EU27,EU27,0.023304171213704032
observed,2016,nickel,concentrates,EU27,RoW,0.976695108261909
observed,2016,nickel,concentrates,RoW,China,0.0003877159042337897
observed,2016,nickel,concentrates,RoW,EU27,0.0036665429720597635
observed,2016,nickel,concentrates,RoW,RoW,0.9959457411237065
observed,2016,nickel,refined_metal,China,China,0.0
observed,2016,nickel,refined_metal,China,EU27,0.02948550824643091
observed,2016,nickel,refined_metal,China,RoW,0.9705144917535691
observed,2016,nickel,refined_metal,EU27,China,0.013532809009222968
observed,2016,nickel,refined_metal,EU27,EU27,0.23003814255642008
observed,2016,nickel,refined_metal,EU27,RoW,0.756429048434357
observed,2016,nickel,refined_metal,RoW,China,0.0080922630073109
observed,2016,nickel,refined_metal,RoW,EU27,0.06677191665604498
observed,2016,nickel,refined_metal,RoW,RoW,0.9251358203366441
observed,2016,nickel,scrap,China,China,0.0
observed,2016,nickel,scrap,China,EU27,0.004654532696986472
observed,2016,nickel,scrap,China,RoW,0.9953454673030134
observed,2016,nickel,scrap,EU27,China,0.002352977857498714
observed,2016,nickel,scrap,EU27,EU27,0.6624272908546359
observed,2016,nickel,scrap,EU27,RoW,0.33521973128786525
observed,2016,nickel,scrap,RoW,China,0.025453719270560653
observed,2016,nickel,scrap,RoW,EU27,0.1580187214020772
observed,2016,nickel,scrap,RoW,RoW,0.8165275593273621
observed,2016,tin,concentrates,China,China,0.0
observed,2016,tin,concentrates,China,EU27,0.0
observed,2016,tin,concentrates,China,RoW,1.0
observed,2016,tin,concentrates,EU27,China,0.0008274307719951285
observed,2016,tin,concentrates,EU27,EU27,0.5367999650985412
observed,2016,tin,concentrates,EU27,RoW,0.4623726041294637
observed,2016,tin,concentrates,RoW,China,0.008544557996333933
observed,2016,tin,concentrates,RoW,EU27,0.013611725726458924
observed,2016,tin,concentrates,RoW,RoW,0.9778437162772072
observed,2016,tin,refined_metal,China,China,0.0
observed,2016,tin,refined_metal,China,EU27,0.008608857333369994
observed,2016,tin,refined_metal,China,RoW,0.99139114266663
observed,2016,tin,refined_metal,EU27,China,0.03050554235707423
observed,2016,tin,refined_metal,EU27,EU27,0.40257256955143383
observed,2016,tin,refined_metal,EU27,RoW,0.5669218880914919
observed,2016,tin,refined_metal,RoW,China,0.04886568738341118
observed,2016,tin,refined_metal,RoW,EU27,0.039512916961353194
observed,2016,tin,refined_metal,RoW,RoW,0.9116213956552356
observed,2016,tin,scrap,China,China,0.0
observed,2016,tin,scrap,China,EU27,0.0
observed,2016,tin,scrap,China,RoW,1.0
observed,2016,tin,scrap,EU27,China,0.0022785726524829405
observed,2016,tin,scrap,EU27,EU27,0.691887961449855
observed,2016,tin,scrap,EU27,RoW,0.3058334658976621
observed,2016,tin,scrap,RoW,China,0.012513339825668896
observed,2016,tin,scrap,RoW,EU27,0.008700062221646205
observed,2016,tin,scrap,RoW,RoW,0.9787865979526849
observed,2016,zinc,concentrates,China,China,0.0
observed,2016,zinc,concentrates,China,EU27,0.020262822655728242
observed,2016,zinc,concentrates,China,RoW,0.9797371773442718
observed,2016,zinc,concentrates,EU27,China,4.9177076926391974e-05
observed,2016,zinc,concentrates,EU27,EU27,0.4248991382565817
observed,2016,zinc,concentrates,EU27,RoW,0.5750516846664918
observed,2016,zinc,concentrates,RoW,China,0.0009350726117173974
observed,2016,zinc,concentrates,RoW,EU27,0.06689098542194707
observed,2016,zinc,concentrates,RoW,RoW,0.9321739419663355
observed,2016,zinc,refined_metal,China,China,0.0
observed,2016,zinc,refined_metal,China,EU27,0.04131151310849274
observed,2016,zinc,refined_metal,China,RoW,0.9586884868915073
observed,2016,zinc,refined_metal,EU27,China,0.0007609554860762116
observed,2016,zinc,refined_metal,EU27,EU27,0.721129174210694
observed,2016,zinc,refined_metal,EU27,RoW,0.27810987030322976
observed,2016,zinc,refined_metal,RoW,China,0.008892047606311803
observed,2016,zinc,refined_metal,RoW,EU27,0.09995695433155932
observed,2016,zinc,refined_metal,RoW,RoW,0.8911509980621289
observed,2016,zinc,scrap,China,China,0.0
observed,2016,zinc,scrap,China,EU27,0.558347856339063
observed,2016,zinc,scrap,China,RoW,0.44165214366093697
observed,2016,zinc,scrap,EU27,China,6.546834224319841e-05
observed,2016,zinc,scrap,EU27,EU27,0.8433730943518855
observed,2016,zinc,scrap,EU27,RoW,0.15656143730587135
observed,2016,zinc,scrap,RoW,China,0.015928508357582385
observed,2016,zinc,scrap,RoW,EU27,0.265425175151844
observed,2016,zinc,scrap,RoW,RoW,0.7186463164905736
observed,2017,nickel,concentrates,China,China,0.0
observed,2017,nickel,concentrates,China,EU27,0.001226875477034544
observed,2017,nickel,concentrates,China,RoW,0.9987731245229654
observed,2017,nickel,concentrates,EU27,China,7.414123081344774e-06
observed,2017,nickel,concentrates,EU27,EU27,0.008384589505295656
observed,2017,nickel,concentrates,EU27,RoW,0.991607996371623
observed,2017,nickel,concentrates,RoW,China,5.549875810291571e-05
observed,2017,nickel,concentrates,RoW,EU27,0.002309103162051408
observed,2017,nickel,concentrates,RoW,RoW,0.9976353980798457
observed,2017,nickel,refined_metal,China,China,0.0
observed,2017,nickel,refined_metal,China,EU27,0.04489629713828647
observed,2017,nickel,refined_metal,China,RoW,0.9551037028617135
observed,2017,nickel,refined_metal,EU27,China,0.013424651882107166
observed,2017,nickel,refined_metal,EU27,EU27,0.2722431350556285
observed,2017,nickel,refined_metal,EU27,RoW,0.7143322130622644
observed,2017,nickel,refined_metal,RoW,China,0.018132890931930424
observed,2017,nickel,refined_metal,RoW,EU27,0.07188605531928492
observed,2017,nickel,refined_metal,RoW,RoW,0.9099810537487847
observed,2017,nickel,scrap,China,China,0.0
observed,2017,nickel,scrap,China,EU27,1.7274043633370518e-06
observed,2017,nickel,scrap,China,RoW,0.9999982725956367
observed,2017,nickel,scrap,EU27,China,0.0034411958992786058
observed,2017,nickel,scrap,EU27,EU27,0.6944877277655497
observed,2017,nickel,scrap,EU27,RoW,0.30207107633517166
observed,2017,nickel,scrap,RoW,China,0.03213298115272097
observed,2017,nickel,scrap,RoW,EU27,0.1666942206949335
observed,2017,nickel,scrap,RoW,RoW,0.8011727981523454
observed,2017,tin,concentrates,China,China,0.0
observed,2017,tin,concentrates,China,EU27,0.054202263029304434
observed,2017,tin,concentrates,China,RoW,0.9457977369706956
observed,2017,tin,concentrates,EU27,China,1.524115056461689e-05
observed,2017,tin,concentrates,EU27,EU27,0.6473560160038855
observed,2017,tin,concentrates,EU27,RoW,0.3526287428455499
observed,2017,tin,concentrates,RoW,China,0.008842479616682115
observed,2017,tin,concentrates,RoW,EU27,0.017977810293289105
observed,2017,tin,concentrates,RoW,RoW,0.9731797100900288
observed,2017,tin,refined_metal,China,China,0.0
observed,2017,tin,refined_metal,China,EU27,0.01700971184362718
observed,2017,tin,refined_metal,China,RoW,0.9829902881563728
observed,2017,tin,refined_metal,EU27,China,0.03253105515997564
observed,2017,tin,refined_metal,EU27,EU27,0.39480078700663096
observed,2017,tin,refined_metal,EU27,RoW,0.5726681578333935
observed,2017,tin,refined_metal,RoW,China,0.06303852332158569
observed,2017,tin,refined_metal,RoW,EU27,0.03177797003056792
observed,2017,tin,refined_metal,RoW,RoW,0.9051835066478464
observed,2017,tin,scrap,China,China,0.0
observed,2017,tin,scrap,China,EU27,5.562390388189409e-05
observed,2017,tin,scrap,China,RoW,0.9999443760961181
observed,2017,tin,scrap,EU27,China,0.0002238052401886951
observed,2017,tin,scrap,EU27,EU27,0.7926177033308035
observed,2017,tin,scrap,EU27,RoW,0.20715849142900786
observed,2017,tin,scrap,RoW,China,0.013828612806378381
observed,2017,tin,scrap,RoW,EU27,0.008233898911904822
observed,2017,tin,scrap,RoW,RoW,0.9779374882817168
observed,2017,zinc,concentrates,China,China,0.0
observed,2017,zinc,concentrates,China,EU27,0.01616961193646097
observed,2017,zinc,concentrates,China,RoW,0.983830388063539
observed,2017,zinc,concentrates,EU27,China,4.672494834221818e-05
observed,2017,zinc,concentrates,EU27,EU27,0.42098830773773044
observed,2017,zinc,concentrates,EU27,RoW,0.5789649673139274
observed,2017,zinc,concentrates,RoW,China,0.004494064392829174
observed,2017,zinc,concentrates,RoW,EU27,0.06690048142024689
observed,2017,zinc,concentrates,RoW,RoW,0.928605454186924
observed,2017,zinc,refined_metal,China,China,0.0
observed,2017,zinc,refined_metal,China,EU27,0.1757442105504252
observed,2017,zinc,refined_metal,China,RoW,0.8242557894495748
observed,2017,zinc,refined_metal,EU27,China,0.0007124942244149555
observed,2017,zinc,refined_metal,EU27,EU27,0.7625607491244187
observed,2017,zinc,refined_metal,EU27,RoW,0.23672675665116624
observed,2017,zinc,refined_metal,RoW,China,0.01752065778921439
observed,2017,zinc,refined_metal,RoW,EU27,0.10269749942374114
observed,2017,zinc,refined_metal,RoW,RoW,0.8797818427870444
observed,2017,zinc,scrap,China,China,0.0
observed,2017,zinc,scrap,China,EU27,0.5398837216102468
observed,2017,zinc,scrap,China,RoW,0.46011627838975316
observed,2017,zinc,scrap,EU27,China,7.28833904672485e-05
observed,2017,zinc,scrap,EU27,EU27,0.8321568543319835
observed,2017,zinc,scrap,EU27,RoW,0.1677702622775492
observed,2017,zinc,scrap,RoW,China,0.10068250474867949
observed,2017,zinc,scrap,RoW,EU27,0.23949960630946415
observed,2017,zinc,scrap,RoW,RoW,0.6598178889418563
observed,2018,nickel,concentrates,China,China,0.0
observed,2018,nickel,concentrates,China,EU27,0.0010317934979761703
observed,2018,nickel,concentrates,China,RoW,0.9989682065020238
observed,2018,nickel,concentrates,EU27,China,2.4037996456362044e-06
observed,2018,nickel,concentrates,EU27,EU27,0.014112900861105577
observed,2018,nickel,concentrates,EU27,RoW,0.9858846953392488
observed,2018,nickel,concentrates,RoW,China,4.193441840085861e-05
observed,2018,nickel,concentrates,RoW,EU27,0.0043823633234982675
observed,2018,nickel,concentrates,RoW,RoW,0.9955757022581009
observed,2018,nickel,refined_metal,China,China,0.0
observed,2018,nickel,refined_metal,China,EU27,0.0712399352712784
observed,2018,nickel,refined_metal,China,RoW,0.9287600647287216
observed,2018,nickel,refined_metal,EU27,China,0.0017186346027359702
observed,2018,nickel,refined_metal,EU27,EU27,0.22584311138162544
observed,2018,nickel,refined_metal,EU27,RoW,0.7724382540156386
observed,2018,nickel,refined_metal,RoW,China,0.009055853005817443
observed,2018,nickel,refined_metal,RoW,EU27,0.08884033366037701
observed,2018,nickel,refined_metal,RoW,RoW,0.9021038133338056
observed,2018,nickel,scrap,China,China,0.0
observed,2018,nickel,scrap,China,EU27,0.0001949945929934424
observed,2018,nickel,scrap,China,RoW,0.9998050054070066
observed,2018,nickel,scrap,EU27,China,0.0012006641310373426
observed,2018,nickel,scrap,EU27,EU27,0.5369059213057416
observed,2018,nickel,scrap,EU27,RoW,0.461893414563221
observed,2018,nickel,scrap,RoW,China,0.04144843693038611
observed,2018,nickel,scrap,RoW,EU27,0.14981012188097637
observed,2018,nickel,scrap,RoW,RoW,0.8087414411886376
observed,2018,tin,concentrates,China,China,0.0
observed,2018,tin,concentrates,China,EU27,0.0035372797498907332
observed,2018,tin,concentrates,China,RoW,0.9964627202501093
observed,2018,tin,concentrates,EU27,China,0.0
observed,2018,tin,concentrates,EU27,EU27,0.4310893111593976
observed,2018,tin,concentrates,EU27,RoW,0.5689106888406024
observed,2018,tin,concentrates,RoW,China,0.0017192042279766838
observed,2018,tin,concentrates,RoW,EU27,0.015501343771145527
observed,2018,tin,concentrates,RoW,RoW,0.9827794520008778
observed,2018,tin,refined_metal,China,China,0.0
observed,2018,tin,refined_metal,China,EU27,0.051687440072944964
observed,2018,tin,refined_metal,China,RoW,0.9483125599270551
observed,2018,tin,refined_metal,EU27,China,0.022261090093315224
observed,2018,tin,refined_metal,EU27,EU27,0.375118812635311
observed,2018,tin,refined_metal,EU27,RoW,0.6026200972713739
observed,2018,tin,refined_metal,RoW,China,0.07604037926653925
observed,2018,tin,refined_metal,RoW,EU27,0.035103504377329266
observed,2018,tin,refined_metal,RoW,RoW,0.8888561163561315
observed,2018,tin,scrap,China,China,0.0
observed,2018,tin,scrap,China,EU27,0.00034478217473452445
observed,2018,tin,scrap,China,RoW,0.9996552178252655
observed,2018,tin,scrap,EU27,China,0.00014747009327984513
observed,2018,tin,scrap,EU27,EU27,0.8030413773878522
observed,2018,tin,scrap,EU27,RoW,0.19681115251886797
observed,2018,tin,scrap,RoW,China,0.03338147680885471
observed,2018,tin,scrap,RoW,EU27,0.00886504978360825
observed,2018,tin,scrap,RoW,RoW,0.9577534734075369
observed,2018,zinc,concentrates,China,China,0.0
observed,2018,zinc,concentrates,China,EU27,0.04242141341743726
observed,2018,zinc,concentrates,China,RoW,0.9575785865825628
observed,2018,zinc,concentrates,EU27,China,1.914831356311292e-05
observed,2018,zinc,concentrates,EU27,EU27,0.4004842904931833
observed,2018,zinc,concentrates,EU27,RoW,0.5994965611932536
observed,2018,zinc,concentrates,RoW,China,0.0010286065924885403
observed,2018,zinc,concentrates,RoW,EU27,0.0652021078753757
observed,2018,zinc,concentrates,RoW,RoW,0.9337692855321357
observed,2018,zinc,refined_metal,China,China,0.0
observed,2018,zinc,refined_metal,China,EU27,0.10853224068719533
observed,2018,zinc,refined_metal,China,RoW,0.8914677593128046
observed,2018,zinc,refined_metal,EU27,China,0.00020027326545159733
observed,2018,zinc,refined_metal,EU27,EU27,0.7530634746094648
observed,2018,zinc,refined_metal,EU27,RoW,0.24673625212508363
observed,2018,zinc,refined_metal,RoW,China,0.008021767544052722
observed,2018,zinc,refined_metal,RoW,EU27,0.1135458937788581
observed,2018,zinc,refined_metal,RoW,RoW,0.8784323386770891
observed,2018,zinc,scrap,China,China,0.0
observed,2018,zinc,scrap,China,EU27,0.5596688863016296
observed,2018,zinc,scrap,China,RoW,0.4403311136983705
observed,2018,zinc,scrap,EU27,China,0.000209134888505712
observed,2018,zinc,scrap,EU27,EU27,0.8444736138430423
observed,2018,zinc,scrap,EU27,RoW,0.15531725126845194
observed,2018,zinc,scrap,RoW,China,0.0016897759371378106
observed,2018,zinc,scrap,RoW,EU27,0.24835352977481057
observed,2018,zinc,scrap,RoW,RoW,0.7499566942880517
observed,2019,nickel,concentrates,China,China,0.0
observed,2019,nickel,concentrates,China,EU27,6.607960481752416e-05
observed,2019,nickel,concentrates,China,RoW,0.9999339203951825
observed,2019,nickel,concentrates,EU27,China,8.506270773520611e-07
observed,2019,nickel,concentrates,EU27,EU27,0.0053260288911412814
observed,2019,nickel,concentrates,EU27,RoW,0.9946731204817814
observed,2019,nickel,concentrates,RoW,China,0.00021566993335811403
observed,2019,nickel,concentrates,RoW,EU27,0.0010994315268672192
observed,2019,nickel,concentrates,RoW,RoW,0.9986848985397746
observed,2019,nickel,refined_metal,China,China,0.0
observed,2019,nickel,refined_metal,China,EU27,0.03633584205767134
observed,2019,nickel,refined_metal,China,RoW,0.9636641579423286
observed,2019,nickel,refined_metal,EU27,China,0.0057083408299919165
observed,2019,nickel,refined_metal,EU27,EU27,0.24724829582677696
observed,2019,nickel,refined_metal,EU27,RoW,0.7470433633432311
observed,2019,nickel,refined_metal,RoW,China,0.013796459047783764
observed,2019,nickel,refined_metal,RoW,EU27,0.0882610231673272
observed,2019,nickel,refined_metal,RoW,RoW,0.897942517784889
observed,2019,nickel,scrap,China,China,0.0
observed,2019,nickel,scrap,China,EU27,5.825732413378641e-05
observed,2019,nickel,scrap,China,RoW,0.9999417426758662
observed,2019,nickel,scrap,EU27,China,0.0025977157875852305
observed,2019,nickel,scrap,EU27,EU27,0.5898268142788551
observed,2019,nickel,scrap,EU27,RoW,0.4075754699335598
observed,2019,nickel,scrap,RoW,China,0.0367026489503928
observed,2019,nickel,scrap,RoW,EU27,0.11954091818030264
observed,2019,nickel,scrap,RoW,RoW,0.8437564328693046
observed,2019,tin,concentrates,China,China,0.0
observed,2019,tin,concentrates,China,EU27,3.247659533561395e-05
observed,2019,tin,concentrates,China,RoW,0.9999675234046644
observed,2019,tin,concentrates,EU27,China,1.8744769874476987e-05
observed,2019,tin,concentrates,EU27,EU27,0.18367464435146447
observed,2019,tin,concentrates,EU27,RoW,0.8163066108786611
observed,2019,tin,concentrates,RoW,China,0.023697464986049136
observed,2019,tin,concentrates,RoW,EU27,0.015476237621912978
observed,2019,tin,concentrates,RoW,RoW,0.9608262973920378
observed,2019,tin,refined_metal,China,China,0.0
observed,2019,tin,refined_metal,China,EU27,0.01972339965833152
observed,2019,tin,refined_metal,China,RoW,0.9802766003416684
observed,2019,tin,refined_metal,EU27,China,0.03084649188053242
observed,2019,tin,refined_metal,EU27,EU27,0.35750703065587003
observed,2019,tin,refined_metal,EU27,RoW,0.6116464774635976
observed,2019,tin,refined_metal,RoW,China,0.0756000242068015
observed,2019,tin,refined_metal,RoW,EU27,0.05471496092096191
observed,2019,tin,refined_metal,RoW,RoW,0.8696850148722367
observed,2019,tin,scrap,China,China,0.0
observed,2019,tin,scrap,China,EU27,0.0
observed,2019,tin,scrap,China,RoW,1.0
observed,2019,tin,scrap,EU27,China,0.00012306596800284832
observed,2019,tin,scrap,EU27,EU27,0.8254590463806479
observed,2019,tin,scrap,EU27,RoW,0.17441788765134922
observed,2019,tin,scrap,RoW,China,0.009973936630847651
observed,2019,tin,scrap,RoW,EU27,0.008035609963125221
observed,2019,tin,scrap,RoW,RoW,0.9819904534060271
observed,2019,zinc,concentrates,China,China,0.0
observed,2019,zinc,concentrates,China,EU27,0.07266886509937712
observed,2019,zinc,concentrates,China,RoW,0.9273311349006229
observed,2019,zinc,concentrates,EU27,China,1.3712154627773043e-05
observed,2019,zinc,concentrates,EU27,EU27,0.40167639345733086
observed,2019,zinc,concentrates,EU27,RoW,0.5983098943880414
observed,2019,zinc,concentrates,RoW,China,0.01038377229105437
observed,2019,zinc,concentrates,RoW,EU27,0.08648756425285085
observed,2019,zinc,concentrates,RoW,RoW,0.9031286634560948
observed,2019,zinc,refined_metal,China,China,0.0
observed,2019,zinc,refined_metal,China,EU27,0.03183028753996215
observed,2019,zinc,refined_metal,China,RoW,0.9681697124600378
observed,2019,zinc,refined_metal,EU27,China,0.0001200105013037409
observed,2019,zinc,refined_metal,EU27,EU27,0.7960491132992951
observed,2019,zinc,refined_metal,EU27,RoW,0.20383087619940124
observed,2019,zinc,refined_metal,RoW,China,0.014318221776627843
observed,2019,zinc,refined_metal,RoW,EU27,0.15218293598667226
observed,2019,zinc,refined_metal,RoW,RoW,0.8334988422367
observed,2019,zinc,scrap,China,China,0.0
observed,2019,zinc,scrap,China,EU27,0.21661475685045206
observed,2019,zinc,scrap,China,RoW,0.7833852431495479
observed,2019,zinc,scrap,EU27,China,0.00014235493866933353
observed,2019,zinc,scrap,EU27,EU27,0.8610226954854162
observed,2019,zinc,scrap,EU27,RoW,0.13883494957591444
observed,2019,zinc,scrap,RoW,China,0.006752233429428073
observed,2019,zinc,scrap,RoW,EU27,0.32977026686881156
observed,2019,zinc,scrap,RoW,RoW,0.6634774997017605
observed,2020,nickel,concentrates,China,China,0.0
observed,2020,nickel,concentrates,China,EU27,0.0014627369289583277
observed,2020,nickel,concentrates,China,RoW,0.9985372630710417
observed,2020,nickel,concentrates,EU27,China,6.273261938652016e-06
observed,2020,nickel,concentrates,EU27,EU27,0.005325020584766197
observed,2020,nickel,concentrates,EU27,RoW,0.9946687061532952
observed,2020,nickel,concentrates,RoW,China,0.00015879446107161415
observed,2020,nickel,concentrates,RoW,EU27,0.0028692629387302667
observed,2020,nickel,concentrates,RoW,RoW,0.9969719426001982
observed,2020,nickel,refined_metal,China,China,0.0
observed,2020,nickel,refined_metal,China,EU27,0.06353286474819331
observed,2020,nickel,refined_metal,China,RoW,0.9364671352518067
observed,2020,nickel,refined_metal,EU27,China,0.013311345406501439
observed,2020,nickel,refined_metal,EU27,EU27,0.3174097215094987
observed,2020,nickel,refined_metal,EU27,RoW,0.6692789330839999
observed,2020,nickel,refined_metal,RoW,China,0.013877225307490528
observed,2020,nickel,refined_metal,RoW,EU27,0.10484152517842636
observed,2020,nickel,refined_metal,RoW,RoW,0.881281249514083
observed,2020,nickel,scrap,China,China,0.0
observed,2020,nickel,scrap,China,EU27,0.0
observed,2020,nickel,scrap,China,RoW,1.0
observed,2020,nickel,scrap,EU27,China,0.0003450501723599904
observed,2020,nickel,scrap,EU27,EU27,0.587398155618983
observed,2020,nickel,scrap,EU27,RoW,0.412256794208657
observed,2020,nickel,scrap,RoW,China,0.010123068410994265
observed,2020,nickel,scrap,RoW,EU27,0.09558346074107137
observed,2020,nickel,scrap,RoW,RoW,0.8942934708479343
observed,2020,tin,concentrates,China,China,0.0
observed,2020,tin,concentrates,China,EU27,0.0
observed,2020,tin,concentrates,China,RoW,1.0
observed,2020,tin,concentrates,EU27,China,1.0747036260500342e-05
observed,2020,tin,concentrates,EU27,EU27,0.29517223591112396
observed,2020,tin,concentrates,EU27,RoW,0.7048170170526156
observed,2020,tin,concentrates,RoW,China,5.528941000357307e-05
observed,2020,tin,concentrates,RoW,EU27,0.010202733481336225
observed,2020,tin,concentrates,RoW,RoW,0.9897419771086602
observed,2020,tin,refined_metal,China,China,0.0
observed,2020,tin,refined_metal,China,EU27,0.004102733088990917
observed,2020,tin,refined_metal,China,RoW,0.9958972669110091
observed,2020,tin,refined_metal,EU27,China,0.008768490821449742
observed,2020,tin,refined_metal,EU27,EU27,0.4079257709016517
observed,2020,tin,refined_metal,EU27,RoW,0.5833057382768985
observed,2020,tin,refined_metal,RoW,China,0.09413493774915285
observed,2020,tin,refined_metal,RoW,EU27,0.05243018482143605
observed,2020,tin,refined_metal,RoW,RoW,0.8534348774294112
observed,2020,tin,scrap,China,China,0.0
observed,2020,tin,scrap,China,EU27,0.0
observed,2020,tin,scrap,China,RoW,1.0
observed,2020,tin,scrap,EU27,China,1.1211139388096012e-05
observed,2020,tin,scrap,EU27,EU27,0.7637933450676592
observed,2020,tin,scrap,EU27,RoW,0.23619544379295265
observed,2020,tin,scrap,RoW,China,0.0016326538351573029
observed,2020,tin,scrap,RoW,EU27,0.008484257809944662
observed,2020,tin,scrap,RoW,RoW,0.9898830883548981
observed,2020,zinc,concentrates,China,China,0.0
observed,2020,zinc,concentrates,China,EU27,0.04279405911733447
observed,2020,zinc,concentrates,China,RoW,0.9572059408826655
observed,2020,zinc,concentrates,EU27,China,8.563834070146861e-06
observed,2020,zinc,concentrates,EU27,EU27,0.5125002286995134
observed,2020,zinc,concentrates,EU27,RoW,0.48749120746641644
observed,2020,zinc,concentrates,RoW,China,0.0006432338929128778
observed,2020,zinc,concentrates,RoW,EU27,0.08651016819018091
observed,2020,zinc,concentrates,RoW,RoW,0.9128465979169061
observed,2020,zinc,refined_metal,China,China,0.0
observed,2020,zinc,refined_metal,China,EU27,0.003969846259586461
observed,2020,zinc,refined_metal,China,RoW,0.9960301537404135
observed,2020,zinc,refined_metal,EU27,China,0.0001405362835344112
observed,2020,zinc,refined_metal,EU27,EU27,0.8010706508007076
