cohort_year,material,region,end_use,dist,param,value
1879,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1879,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1879,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1879,nickel,RoW,products_nec,lognormal,mean_years,7.5
1879,nickel,RoW,products_nec,lognormal,sigma,0.6
1880,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1880,tin,EU27,construction,lognormal,sigma,0.6
1880,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1880,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1880,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1880,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1880,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1880,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1880,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1880,tin,EU27,products_nec,lognormal,mean_years,7.5
1880,tin,EU27,products_nec,lognormal,sigma,0.6
1880,tin,China,construction,lognormal,mean_years,70.0
1880,tin,China,construction,lognormal,sigma,0.6
1880,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1880,tin,China,electrical_equipment,lognormal,mean_years,25.0
1880,tin,China,electrical_equipment,lognormal,sigma,0.6
1880,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1880,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1880,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1880,tin,China,other_transport_equipment,lognormal,sigma,0.6
1880,tin,China,products_nec,lognormal,mean_years,7.5
1880,tin,China,products_nec,lognormal,sigma,0.6
1880,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1880,tin,RoW,construction,lognormal,sigma,0.6
1880,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1880,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1880,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1880,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1880,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1880,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
1880,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
1880,tin,RoW,products_nec,lognormal,mean_years,7.5
1880,tin,RoW,products_nec,lognormal,sigma,0.6
1880,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1880,zinc,EU27,construction,lognormal,sigma,0.6
1880,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1880,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1880,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1880,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1880,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1880,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1880,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1880,zinc,EU27,products_nec,lognormal,mean_years,7.5
1880,zinc,EU27,products_nec,lognormal,sigma,0.6
1880,zinc,China,construction,lognormal,mean_years,70.0
1880,zinc,China,construction,lognormal,sigma,0.6
1880,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1880,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1880,zinc,China,electrical_equipment,lognormal,sigma,0.6
1880,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1880,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1880,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1880,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1880,zinc,China,products_nec,lognormal,mean_years,7.5
1880,zinc,China,products_nec,lognormal,sigma,0.6
1880,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1880,zinc,RoW,construction,lognormal,sigma,0.6
1880,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1880,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
1880,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
1880,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1880,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
1880,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
1880,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
1880,zinc,RoW,products_nec,lognormal,mean_years,7.5
1880,zinc,RoW,products_nec,lognormal,sigma,0.6
1880,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
1880,nickel,EU27,construction,lognormal,sigma,0.6
1880,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1880,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
1880,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
1880,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1880,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
1880,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
1880,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
1880,nickel,EU27,products_nec,lognormal,mean_years,7.5
1880,nickel,EU27,products_nec,lognormal,sigma,0.6
1880,nickel,China,construction,lognormal,mean_years,70.0
1880,nickel,China,construction,lognormal,sigma,0.6
1880,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
1880,nickel,China,electrical_equipment,lognormal,mean_years,25.0
1880,nickel,China,electrical_equipment,lognormal,sigma,0.6
1880,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
1880,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
1880,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
1880,nickel,China,other_transport_equipment,lognormal,sigma,0.6
1880,nickel,China,products_nec,lognormal,mean_years,7.5
1880,nickel,China,products_nec,lognormal,sigma,0.6
1880,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
1880,nickel,RoW,construction,lognormal,sigma,0.6
1880,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1880,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1880,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
1880,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
1880,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1880,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
1880,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1880,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1880,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1880,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1880,nickel,RoW,products_nec,lognormal,mean_years,7.5
1880,nickel,RoW,products_nec,lognormal,sigma,0.6
1881,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1881,tin,EU27,construction,lognormal,sigma,0.6
1881,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1881,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1881,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1881,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1881,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1881,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1881,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1881,tin,EU27,products_nec,lognormal,mean_years,7.5
1881,tin,EU27,products_nec,lognormal,sigma,0.6
1881,tin,China,construction,lognormal,mean_years,70.0
1881,tin,China,construction,lognormal,sigma,0.6
1881,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1881,tin,China,electrical_equipment,lognormal,mean_years,25.0
1881,tin,China,electrical_equipment,lognormal,sigma,0.6
1881,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1881,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1881,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1881,tin,China,other_transport_equipment,lognormal,sigma,0.6
1881,tin,China,products_nec,lognormal,mean_years,7.5
1881,tin,China,products_nec,lognormal,sigma,0.6
1881,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1881,tin,RoW,construction,lognormal,sigma,0.6
1881,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1881,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1881,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1881,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1881,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1881,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
1881,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
1881,tin,RoW,products_nec,lognormal,mean_years,7.5
1881,tin,RoW,products_nec,lognormal,sigma,0.6
1881,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1881,zinc,EU27,construction,lognormal,sigma,0.6
1881,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1881,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1881,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1881,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1881,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1881,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1881,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1881,zinc,EU27,products_nec,lognormal,mean_years,7.5
1881,zinc,EU27,products_nec,lognormal,sigma,0.6
1881,zinc,China,construction,lognormal,mean_years,70.0
1881,zinc,China,construction,lognormal,sigma,0.6
1881,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1881,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1881,zinc,China,electrical_equipment,lognormal,sigma,0.6
1881,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1881,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1881,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1881,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1881,zinc,China,products_nec,lognormal,mean_years,7.5
1881,zinc,China,products_nec,lognormal,sigma,0.6
1881,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1881,zinc,RoW,construction,lognormal,sigma,0.6
1881,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1881,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
1881,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
1881,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1881,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
1881,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
1881,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
1881,zinc,RoW,products_nec,lognormal,mean_years,7.5
1881,zinc,RoW,products_nec,lognormal,sigma,0.6
1881,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
1881,nickel,EU27,construction,lognormal,sigma,0.6
1881,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1881,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
1881,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
1881,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1881,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
1881,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
1881,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
1881,nickel,EU27,products_nec,lognormal,mean_years,7.5
1881,nickel,EU27,products_nec,lognormal,sigma,0.6
1881,nickel,China,construction,lognormal,mean_years,70.0
1881,nickel,China,construction,lognormal,sigma,0.6
1881,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
1881,nickel,China,electrical_equipment,lognormal,mean_years,25.0
1881,nickel,China,electrical_equipment,lognormal,sigma,0.6
1881,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
1881,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
1881,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
1881,nickel,China,other_transport_equipment,lognormal,sigma,0.6
1881,nickel,China,products_nec,lognormal,mean_years,7.5
1881,nickel,China,products_nec,lognormal,sigma,0.6
1881,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
1881,nickel,RoW,construction,lognormal,sigma,0.6
1881,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1881,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1881,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
1881,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
1881,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1881,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
1881,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1881,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1881,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1881,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1881,nickel,RoW,products_nec,lognormal,mean_years,7.5
1881,nickel,RoW,products_nec,lognormal,sigma,0.6
1882,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1882,tin,EU27,construction,lognormal,sigma,0.6
1882,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1882,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1882,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1882,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1882,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1882,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1882,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1882,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1882,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1882,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1882,tin,EU27,products_nec,lognormal,mean_years,7.5
1882,tin,EU27,products_nec,lognormal,sigma,0.6
1882,tin,China,construction,lognormal,mean_years,70.0
1882,tin,China,construction,lognormal,sigma,0.6
1882,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1882,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1882,tin,China,electrical_equipment,lognormal,mean_years,25.0
1882,tin,China,electrical_equipment,lognormal,sigma,0.6
1882,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1882,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1882,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1882,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1882,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1882,tin,China,other_transport_equipment,lognormal,sigma,0.6
1882,tin,China,products_nec,lognormal,mean_years,7.5
1882,tin,China,products_nec,lognormal,sigma,0.6
1882,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1882,tin,RoW,construction,lognormal,sigma,0.6
